id,lat,lon
42515910,40.623319,-74.037004
42515914,40.622638,-74.037282
452196745,40.6225347,-74.0413109
452196746,40.6230653,-74.0413376
452196747,40.6236954,-74.0413466
452196748,40.6243391,-74.0413496
452196749,40.625008,-74.0413236
452196750,40.6259635,-74.0412799
452196751,40.62652,-74.0412326
452196752,40.6271704,-74.0411689
452196753,40.6278276,-74.041087
452196754,40.6284656,-74.0409961
452196755,40.6289903,-74.0409015
452201847,40.622541,-74.0414577
452201851,40.6230752,-74.0414834
452201856,40.6237137,-74.041492
452201861,40.6243586,-74.0414834
452201864,40.6250166,-74.0414663
452201868,40.6259937,-74.0414148
452201870,40.6265475,-74.0413719
452201874,40.6271793,-74.0413032
452201877,40.6278633,-74.0412174
452201880,40.6284952,-74.0411229
452201884,40.6289838,-74.0410371
598424810,40.623468,-74.040802
598424813,40.6250658,-74.0406495
598424815,40.6262036,-74.0407094
598424816,40.627132,-74.0405033
598424820,40.6283982,-74.0398424
710573279,40.6286795,-74.039875
1257470311,40.6268682,-74.0406019
1257470317,40.6265377,-74.0406811
1257470334,40.6235992,-74.040827
1257470391,40.6259206,-74.0407145
1257470406,40.6286184,-74.039864
1257470407,40.627609,-74.0401858
1257470452,40.6274184,-74.0403248
1257470458,40.6252479,-74.0406457
1257470639,40.6254204,-74.0406628
1257470698,40.6263692,-74.0406994
1257470712,40.6270236,-74.0405502
1257470744,40.6281487,-74.0398942
1257470768,40.6278708,-74.0400039
1257470769,40.6233626,-74.0407513
1369956618,40.6288149,-74.040936
2283456813,40.6277103,-74.0401058
2317315416,40.6267163,-74.0385843
2317315423,40.626861,-74.0387135
2317315430,40.6269097,-74.0387333
2317315439,40.6269899,-74.0387252
2317315447,40.6270736,-74.0386555
2317315451,40.6271508,-74.038384
2317315455,40.6271111,-74.03854
2323022165,40.6225626,-74.0402727
2323022166,40.6227713,-74.0404005
2323022167,40.6232021,-74.0406938
2323022168,40.6237427,-74.0408441
2323022169,40.6239461,-74.0408293
2323022170,40.6242136,-74.0407795
2323022171,40.6243985,-74.040747
2323022172,40.6246482,-74.0407086
2323022173,40.6249324,-74.040662
2323022174,40.6257464,-74.0407015
2323022182,40.6280019,-74.0399331
4227468503,40.6268182,-74.0386784
4227468504,40.6267794,-74.0386232
4227468505,40.627122,-74.0384264
4227468506,40.6271125,-74.038482
4227468507,40.6270961,-74.0386013
4227468508,40.6270437,-74.0386941
4227468509,40.6270206,-74.0387112
4227468510,40.626963,-74.0387328
4227468511,40.626936,-74.038736
4227468512,40.6268853,-74.0387264
4227468513,40.6267516,-74.038595
4227468514,40.6264372,-74.038685
4227468515,40.6264603,-74.0388318
4227468516,40.6264567,-74.0389099
4227468517,40.6264446,-74.0390007
4227468518,40.6264349,-74.0390389
4227468519,40.6264301,-74.0390644
4227468520,40.6265945,-74.0397603
4227477553,40.6226831,-74.0402201
4267352189,40.6275298,-74.0382262
4267352190,40.6263673,-74.0387102
4267352191,40.6272672,-74.0404208
5388099651,40.6266631,-74.0405538
5388099657,40.6257176,-74.0405734
5388099677,40.6256135,-74.0406873
5388099682,40.6258604,-74.0407113
42466053,40.627103,-74.029573
42466058,40.626374,-74.029871
42466061,40.625691,-74.03015
42466064,40.62501,-74.030427
42466068,40.624329,-74.030707
42466071,40.623463,-74.03106
42466073,40.622729,-74.03136
42487907,40.624099,-74.033742
42492453,40.626962,-74.035515
42492455,40.626329,-74.032833
42494947,40.628471,-74.031957
42505984,40.627645,-74.035235
42505985,40.62701,-74.032555
42508046,40.627741,-74.032256
42508057,40.625647,-74.033108
42508063,40.624968,-74.033389
42508070,40.623363,-74.034043
42508076,40.622683,-74.034323
42515897,40.628375,-74.034938
42515902,40.626285,-74.035789
5368731097,40.6257599,-74.0301219
5368731099,40.6257205,-74.0302742
5368731100,40.6256665,-74.0300438
5368731104,40.6256437,-74.0301692
5488407533,40.6267322,-74.0295375
42467213,40.630259,-74.038111
42467215,40.629663,-74.038352
42467219,40.629113,-74.038577
42470582,40.6342134,-74.0367437
42470585,40.6340733,-74.036756
42470588,40.633939,-74.036796
42470591,40.63382,-74.036834
42470595,40.633683,-74.036901
42470601,40.6336437,-74.0369229
42470607,40.632286,-74.037898
42470609,40.631716,-74.038403
42470612,40.6313124,-74.038814
42470615,40.630617,-74.03961
42470618,40.630504,-74.039721
42470621,40.630354,-74.039843
42470628,40.6302055,-74.0399568
42470636,40.6299204,-74.0401097
42470639,40.6297884,-74.0401438
42470646,40.6296415,-74.0401471
42470650,40.6294682,-74.0401288
42470656,40.62934,-74.0400952
42477662,40.632664,-74.03613
