id,lat,lon
42478881,40.5776115,-73.9977887
42501409,40.5769013,-74.0032224
42505026,40.5776927,-73.9968782
42505033,40.5774359,-73.9989873
42505036,40.577259,-74.0000353
42505040,40.5770181,-74.0021695
1955846911,40.5776592,-73.997252
2552521991,40.5770026,-74.0023361
3546001690,40.5773267,-73.9995005
3546001691,40.5773598,-73.9989731
3546001692,40.577496,-73.9978831
3546004693,40.5776064,-73.996862
5624099195,40.5775907,-73.9979301
42485888,40.5782466,-73.9915603
42490610,40.5780544,-73.9937003
42498990,40.5779367,-73.9947837
42505014,40.5783537,-73.99052
42505018,40.5781654,-73.9926383
1955846920,40.577831,-73.9957043
1955846922,40.5779253,-73.9948748
1955846933,40.5781248,-73.9930446
1955846949,40.578288,-73.9911091
1955846959,40.5783448,-73.990595
3546004694,40.5777269,-73.9958103
3546004695,40.57784,-73.9947645
3546004696,40.5779564,-73.9936817
3546004697,40.5780673,-73.9926198
42467677,40.5746412,-73.9876346
42503415,40.5753405,-73.9845266
42503419,40.5751973,-73.9855702
42503427,40.574933,-73.9866145
42503435,40.574342,-73.9886587
42503441,40.5740504,-73.9896924
1167605175,40.5751126,-73.9855512
2377652116,40.5752781,-73.9850191
2377652117,40.5750678,-73.9861267
2377652121,40.5739582,-73.9896747
2377652123,40.5745441,-73.9876226
2377652124,40.5748446,-73.9865975
2377652125,40.574938,-73.9862749
2377652126,40.5749989,-73.9860374
2377652127,40.5750608,-73.9857853
2377652129,40.5751527,-73.9852985
2377652130,40.5751981,-73.9849808
2377652131,40.5752541,-73.9845101
2377664191,40.5742387,-73.9886892
4204328389,40.5752687,-73.9850834
5391576363,40.5739008,-73.9898749
5490715810,40.5753493,-73.9836466
5490715811,40.5754329,-73.983671
42460750,40.5755944,-73.9817511
42495095,40.575483,-73.9778777
42503153,40.5756047,-73.9812283
42503388,40.5755815,-73.9796485
42503399,40.5755579,-73.9823895
42503409,40.5754569,-73.9834484
1167460977,40.5756966,-73.9812819
2377652115,40.5754511,-73.9774828
2377652133,40.5753777,-73.983389
2377652134,40.5754151,-73.9830453
2377652135,40.5754428,-73.9827698
2377652136,40.5754783,-73.9822959
2377652137,40.5755058,-73.9817256
2377652138,40.5755025,-73.9818473
2377652139,40.5755203,-73.9811901
2377652140,40.5755184,-73.9806185
2377652141,40.5754984,-73.9796499
2377652142,40.5754564,-73.9787982
2377652143,40.5755394,-73.9787588
2377652144,40.5753942,-73.9778872
2377652145,40.5753336,-73.9772444
4204329389,40.5754351,-73.9828459
4204400589,40.5755082,-73.9801224
4204401199,40.5755965,-73.9806669
5391576365,40.5755939,-73.9804934
42466343,40.5822624,-73.9862272
42467670,40.578586,-73.9883915
42493841,40.582966,-73.9864236
42493846,40.5818274,-73.9860851
42493848,40.5811409,-73.9858812
42493852,40.5806321,-73.9856448
42493855,40.5790874,-73.9853374
42493860,40.5789416,-73.9852384
42504992,40.5790529,-73.9841382
42505003,40.5786992,-73.9873328
1773314095,40.5784714,-73.9894521
1773314096,40.5788188,-73.9862653
3546004701,40.5788399,-73.9860879
4204316512,40.5789743,-73.984915
4205909289,40.5807957,-73.9857779
4205909290,40.5808099,-73.9855748
4205909291,40.5809447,-73.9858225
4205909292,40.5811756,-73.9856646
4205909293,40.5818753,-73.9858738
4205909294,40.5820845,-73.9859382
4205909295,40.5822939,-73.9860026
4205909296,40.5825971,-73.9863213
4205909297,40.5830919,-73.9862433
5488302898,40.5810761,-73.9856402
5488302918,40.5810185,-73.985626
5490691530,40.5787739,-73.9866662
5490691532,40.5787409,-73.9869606
5490691534,40.5787136,-73.9872045
5490691537,40.5788055,-73.9863836
42503126,40.5831114,-73.982663
42503134,40.5821015,-73.9824955
42503137,40.5791845,-73.9819422
42503141,40.5769889,-73.9815227
42504971,40.5797202,-73.9771256
42504975,40.579444,-73.979606
42504979,40.5792223,-73.9814739
42504989,40.5791626,-73.983081
455384827,40.5829683,-73.981084
455384832,40.5827827,-73.979812
455384839,40.5826899,-73.9791545
455384845,40.5826285,-73.9785813
455384851,40.5825919,-73.9780701
455384857,40.5825683,-73.9775193
455440752,40.5826808,-73.9775933
455440754,40.5827056,-73.9781045
455440756,40.58275,-73.9786674
455440759,40.582801,-73.9791648
455440762,40.5828886,-73.9797896
455440764,40.5830795,-73.9810857
5111126727,40.5797128,-73.977192
5490752184,40.5792579,-73.9811737
5490758446,40.5796415,-73.9778325
5490758450,40.5795492,-73.9786616
42464160,40.5856703,-73.9906911
42489970,40.589079,-73.9905818
455378619,40.5885211,-73.9923906
455378631,40.5881002,-73.992184
455378634,40.5871918,-73.9916591
